item_id,order_id,product_id,quantity,unit_price,discount_percent
2061,769,340,2,1623,31
2062,840,304,3,2495,7
2063,195,424,4,45988,13
2064,390,436,5,14308,38
2065,370,429,4,9883,33
2066,388,383,1,10352,39
2067,704,453,4,1021,37
2068,161,237,-3,46759,13
2069,130,349,3,34596,34
2070,740,129,2,2803,37
2071,973,36,1,32888,6
2072,31,278,1,17533,21
2073,760,80,2,48823,29
2074,519,337,3,37014,12
2075,382,182,5,20585,44
2076,953,449,1,31351,50
2077,472,115,1,28696,40
2078,190,449,4,34965,24
2079,170,264,2,17954,21
2080,593,226,1,35614,29
2081,612,83,2,35853,12
2082,847,231,3,7496,14
2083,771,124,2,20067,28
2084,551,428,5,25348,47
2085,288,17,2,20853,11
2086,787,285,5,40145,22
2087,58,348,2,20037,9
2088,376,239,2,6711,1
2089,558,205,2,4510,12
2090,916,196,5,38579,8
2091,623,169,3,16501,33
2092,244,436,2,4296,45
2093,862,262,1,36237,23
2094,559,58,5,49487,15
2095,641,110,5,16380,20
2096,493,170,1,45373,0
2097,680,366,3,3484,37
2098,708,75,3,4251,32
2099,58,180,2,37985,1
2100,652,133,2,9805,23
2101,207,413,4,44578,21
2102,534,188,1,34742,16
2103,218,361,1,4163,43
2104,92,220,3,19750,45
2105,628,498,3,33790,3
2106,444,436,1,3813,5
2107,560,368,4,12185,44
2108,9,203,4,10749,23
2109,566,263,5,49236,46
2110,326,154,3,37723,46
2111,354,133,5,7004,6
2112,844,53,2,28422,43
2113,366,268,3,38613,27
2114,676,216,3,31007,20
2115,746,453,1,5927,35
2116,54,188,5,29072,37
2117,794,330,5,6793,28
2118,299,275,4,541,13
2119,873,233,1,25515,10
2120,347,176,4,19968,12
2121,526,134,3,3504,7
2122,425,385,2,947,11
2123,255,14,5,37572,19
2124,225,356,3,29128,5
2125,930,397,2,49597,38
2126,474,313,3,5637,15
2127,951,426,3,4362,12
2128,476,433,4,1915,46
2129,562,8,5,39411,22
2130,370,448,5,29355,50
2131,547,252,3,40561,20
2132,932,294,2,22170,2
2133,406,429,2,33011,33
2134,7,492,3,8804,23
2135,226,167,-3,12788,36
2136,359,455,5,46814,3
2137,83,106,4,9175,2
2138,577,128,2,42130,37
2139,620,317,4,28648,35
2140,19,253,3,36817,19
2141,488,60,2,6271,28
2142,436,200,5,49346,26
2143,125,203,5,30623,29
2144,51,414,1,13260,35
2145,490,236,2,18466,16
2146,395,319,5,28750,38
2147,30,324,2,28027,43
2148,601,250,5,9273,45
2149,308,484,1,14939,47
2150,167,11,5,12761,35
2151,466,152,3,7590,45
2152,206,171,1,33885,7
2153,671,454,4,32102,1
2154,586,358,5,31459,20
2155,1005,147,3,18742,39
2156,645,78,3,12727,3
2157,933,274,5,37661,45
2158,407,235,2,11736,6
2159,837,175,4,38298,37
2160,293,80,3,44010,30
2161,997,202,4,291,47
2162,636,266,5,25713,24
2163,857,471,5,43783,30
2164,379,127,2,10878,9
2165,919,316,2,34591,46
2166,184,54,2,22411,33
2167,437,42,1,29430,38
2168,78,297,3,2638,18
2169,316,7,3,22474,39
2170,376,221,1,45784,6
2171,502,97,4,44905,13
2172,341,390,4,18330,38
2173,135,257,2,25815,1
2174,246,247,5,49039,24
2175,805,471,1,8194,44
2176,443,92,4,7484,19
2177,517,232,5,4809,21
2178,757,294,2,6838,2
2179,981,46,4,43452,14
2180,110,118,1,18981,46
2181,785,407,4,43209,35
2182,163,168,3,48390,22
2183,676,336,1,42570,34
2184,544,443,4,9451,30
2185,358,83,3,33910,44
2186,115,327,5,46533,41
2187,670,66,1,8647,6
2188,130,286,1,19482,34
2189,747,75,2,12637,19
2190,132,83,1,41836,3
2191,192,398,4,20633,47
2192,966,117,2,16904,27
2193,539,98,1,27588,30
2194,872,30,1,753,43
2195,531,375,2,29210,33
2196,954,483,3,30432,49
2197,69,245,-4,28783,16
2198,500,123,3,22349,15
2199,686,219,5,44444,6
2200,369,112,1,1024,21
2201,793,271,2,13249,7
2202,589,394,4,18978,11
2203,751,172,3,127,43
2204,613,319,2,30448,50
2205,107,94,1,40416,35
2206,510,61,1,37716,35
2207,172,323,2,44437,45
2208,262,407,5,37304,20
2209,714,122,2,45385,13
2210,186,374,3,17192,44
2211,435,24,4,22633,14
2212,185,199,2,9687,3
2213,416,234,1,33442,29
2214,765,67,4,41149,3
2215,292,154,2,14392,17
2216,889,200,5,29923,14
2217,77,29,1,45279,15
2218,130,468,4,41019,49
2219,427,225,2,41664,32
2220,988,197,3,31727,36
2221,627,10,1,9974,49
2222,674,464,4,10862,50
2223,609,29,1,32185,13
2224,353,78,3,6048,42
2225,856,122,2,31632,4
2226,794,413,4,48318,19
2227,844,30,1,6807,5
2228,871,442,2,31983,16
2229,942,232,2,16616,32
2230,166,143,1,17272,4
2231,449,429,2,681,43
2232,69,244,5,14387,42
2233,519,220,3,45050,15
2234,1017,306,4,3730,3
2235,735,241,4,37737,36
2236,21,490,3,9612,29
2237,710,62,4,34387,4
2238,858,239,3,4726,24
2239,173,3,2,46506,35
2240,981,176,1,14743,3
2241,695,278,3,5756,5
2242,183,15,2,19202,25
2243,972,143,3,1225,13
2244,402,101,1,26898,23
2245,805,80,4,12492,24
2246,162,259,1,40375,22
2247,642,66,4,29128,36
2248,636,302,1,4723,9
2249,377,426,5,25444,37
2250,86,427,2,24901,19
2251,202,480,5,44272,16
2252,441,41,4,46869,42
2253,941,356,4,5851,30
2254,699,319,5,8564,11
2255,482,321,5,3221,40
2256,997,392,3,2352,35
2257,298,462,3,35795,9
2258,515,69,3,21916,32
2259,812,57,1,43083,12
2260,335,106,3,28526,4
2261,15,327,5,23798,49
2262,239,427,5,32734,44
2263,418,450,5,36060,43
2264,370,195,5,40611,40
2265,3,370,5,27848,36
2266,254,150,4,6738,27
2267,582,475,1,11302,39
2268,967,353,5,26174,30
2269,677,189,5,24956,13
2270,320,324,2,10599,38
2271,26,423,5,12609,21
2272,506,351,3,13887,37
2273,905,172,1,49889,29
2274,45,53,3,41176,36
2275,393,150,2,32191,29
2276,620,104,5,24971,9
2277,652,31,2,41170,39
2278,901,391,4,12664,44
2279,190,241,4,16826,5
2280,921,195,3,18854,8
2281,394,477,2,23279,25
2282,702,327,3,693,27
2283,204,6,5,39049,31
2284,632,216,3,3861,5
2285,950,232,4,43105,31
2286,262,19,3,8633,25
2287,26,494,3,23259,15
2288,317,476,4,48714,14
2289,903,415,3,34130,20
2290,181,281,1,3435,1
2291,182,218,2,16738,13
2292,587,204,5,46891,46
2293,454,74,4,6569,29
2294,1015,367,5,28708,30
2295,710,386,5,37967,15
2296,766,47,1,3362,34
2297,742,46,1,4023,36
2298,879,250,1,44087,42
2299,510,240,5,12296,18
2300,374,262,1,12684,50
2301,657,234,4,42669,2
2302,802,388,1,42973,42
2303,805,494,3,14041,11
2304,677,185,2,27243,15
2305,894,8,3,28970,22
2306,495,218,4,7229,8
2307,45,312,3,3924,49
2308,412,265,3,5702,16
2309,466,6,1,5258,8
2310,476,130,3,17213,7
2311,654,366,3,24443,34
2312,582,135,5,8901,42
2313,796,396,3,1339,43
2314,966,36,2,5306,26
2315,316,495,1,11429,24
2316,904,236,1,28418,42
2317,257,149,2,559,44
2318,975,166,3,33597,44
2319,607,389,5,6234,4
2320,935,325,4,12237,14
2321,82,49,4,42836,0
2322,73,16,3,8302,21
2323,448,454,5,20040,44
2324,677,477,3,30618,25
2325,529,177,5,9388,18
2326,48,127,5,35978,31
2327,734,47,5,12654,23
2328,84,422,3,7607,18
2329,367,54,4,1157,12
2330,913,415,1,44405,0
2331,373,392,4,36797,43
2332,776,279,1,13043,21
2333,353,256,1,45771,30
2334,878,8,4,13720,15
2335,664,246,4,18952,29
2336,192,338,2,36641,31
2337,969,158,1,9518,37
2338,619,374,1,19306,34
2339,512,240,3,25172,45
2340,897,44,4,7905,20
2341,431,414,1,15501,12
2342,980,406,3,41365,29
2343,215,427,4,28410,0
2344,680,197,2,29337,39
2345,677,140,4,22221,0
2346,958,474,4,24815,44
2347,96,337,4,27260,5
2348,711,152,5,42270,10
2349,405,250,2,34704,15
2350,457,224,3,41154,46
2351,518,63,5,49100,15
2352,430,74,3,41692,15
2353,701,373,1,47652,1
2354,430,138,2,13058,37
2355,145,295,2,6882,34
2356,235,342,4,42426,22
2357,928,330,5,24873,6
2358,263,425,1,13815,35
2359,802,40,4,18301,14
2360,289,327,1,34926,18
2361,501,391,2,7162,30
2362,90,237,1,16196,39
2363,187,206,4,28632,37
2364,86,253,2,28092,20
2365,778,169,3,32491,19
2366,997,129,4,41069,12
2367,13,367,3,12272,19
2368,883,489,2,20701,21
2369,698,155,3,32235,35
2370,330,308,5,47865,19
2371,649,340,3,1659,26
2372,218,89,5,8531,34
2373,588,266,1,26399,2
2374,942,444,4,41651,38
2375,110,148,4,10971,26
2376,592,76,2,11288,49
2377,809,187,3,11910,16
2378,16,3,3,447,14
2379,833,162,3,35891,29
2380,223,65,5,7796,49
2381,405,438,3,44738,9
2382,998,266,1,36235,14
2383,756,9,3,4010,6
2384,915,375,4,21768,39
2385,772,361,1,10066,17
2386,167,6,1,13760,14
2387,78,55,1,48555,12
2388,397,112,1,23635,37
2389,24,155,2,2974,33
2390,965,206,1,25368,21
2391,116,213,1,34231,36
2392,961,338,5,16758,17
2393,857,62,1,25084,23
2394,486,410,2,42388,30
2395,63,271,2,48242,45
2396,743,465,2,21907,33
2397,975,217,2,21824,37
2398,860,439,1,47332,5
2399,182,89,3,27010,19
2400,842,245,2,33649,22
2401,307,306,5,21659,47
2402,236,186,3,33252,33
2403,755,19,4,3665,18
2404,815,236,4,25977,5
2405,383,404,1,42061,49
2406,662,405,1,3932,0
2407,267,132,4,31136,20
2408,747,357,3,7799,21
2409,431,275,5,26175,41
2410,761,293,2,32487,39
2411,651,183,5,20663,11
2412,201,225,1,49122,47
2413,343,141,1,20669,33
2414,506,35,5,36676,39
2415,326,155,4,26030,21
2416,215,70,2,9144,6
2417,93,298,3,7419,43
2418,191,242,5,36832,23
2419,773,252,1,39864,5
2420,126,219,4,45338,46
2421,685,317,5,13401,7
2422,707,198,3,47560,12
2423,975,280,2,15131,34
2424,904,95,5,14339,29
2425,20,377,3,12420,16
2426,887,66,4,24025,21
2427,621,266,1,45579,31
2428,664,22,1,26026,37
2429,436,467,2,41677,25
2430,683,281,4,41158,50
2431,770,156,3,36898,11
2432,550,246,5,19060,12
2433,430,27,5,2319,3
2434,959,134,2,4713,1
2435,850,227,1,8288,9
2436,759,432,5,19008,25
2437,4,455,5,11965,37
2438,716,15,1,33582,41
2439,728,110,5,47456,4
2440,611,410,1,15066,10
2441,632,39,3,42039,21
2442,541,448,5,40681,25
2443,965,60,4,173,42
2444,797,343,5,38568,26
2445,11,6,4,11226,27
2446,237,226,4,18809,31
2447,726,108,1,45829,17
2448,192,435,4,728,46
2449,304,72,4,27026,46
2450,30,93,2,13435,20
2451,353,198,2,40206,21
2452,588,157,1,12201,50
2453,897,409,3,2981,5
2454,249,170,1,4610,21
2455,697,125,5,5177,20
2456,157,340,5,40431,41
2457,665,474,5,415,36
2458,519,301,3,42205,39
2459,653,107,2,1981,3
2460,300,146,4,31980,31
2461,373,378,1,17860,26
2462,908,348,1,14797,0
2463,253,101,1,34523,24
2464,36,427,3,9410,44
2465,194,368,5,19528,35
2466,8,234,2,15669,8
2467,695,253,5,6208,24
2468,147,439,3,35811,33
2469,120,355,2,29528,9
2470,596,242,2,17781,40
2471,132,277,4,34843,43
2472,718,118,4,17006,42
2473,288,387,4,33351,13
2474,142,327,1,10230,7
2475,892,277,2,22366,49
2476,790,36,-3,35316,45
2477,345,367,1,13532,11
2478,619,400,3,4612,30
2479,186,336,4,48835,15
2480,295,449,3,22752,0
2481,857,403,1,13442,18
2482,669,5,2,16284,42
2483,942,283,3,35191,14
2484,201,165,1,36160,24
2485,639,69,4,24044,40
2486,65,138,5,23350,16
2487,625,281,1,20701,4
2488,144,487,2,40252,11
2489,207,299,5,34570,36
2490,339,450,1,17294,31
2491,768,160,3,7777,5
2492,466,173,3,11892,14
2493,180,353,1,25388,15
2494,861,195,5,35286,31
2495,918,99,1,45932,7
2496,945,198,1,5508,35
2497,219,368,4,33265,47
2498,445,321,3,11480,31
2499,704,487,2,3008,38
2500,873,223,3,9929,14
2501,786,498,1,46391,21
2502,802,12,3,613,45
2503,966,52,1,44394,40
2504,55,441,2,45205,24
2505,711,149,4,36542,32
2506,138,22,2,46523,39
2507,63,446,3,44538,45
2508,430,118,1,22499,8
2509,357,122,3,8102,30
2510,932,469,3,26022,13
2511,641,352,3,20351,20
2512,858,464,4,46827,47
2513,932,150,3,15969,30
2514,919,464,-5,28856,32
2515,181,83,1,30220,25
2516,848,254,5,44445,11
2517,330,10,5,46875,29
2518,698,462,-2,5268,7
2519,224,363,4,49661,47
2520,8,277,3,10625,7
2521,726,69,4,44948,7
2522,250,183,4,19982,40
2523,281,87,3,11951,2
2524,891,303,3,47770,47
2525,480,56,1,366,23
2526,667,85,5,26615,19
2527,499,161,1,34329,23
2528,432,29,2,18035,38
2529,990,2,1,30502,5
2530,191,54,3,38082,16
2531,772,1,2,10443,39
2532,463,314,1,38453,1
2533,237,432,4,27807,49
2534,405,198,3,43730,43
2535,193,377,-5,7859,8
2536,289,360,5,46986,35
2537,516,315,5,27293,5
2538,369,75,1,38588,48
2539,495,113,5,20561,23
2540,214,488,2,12958,24
2541,361,92,2,7614,27
2542,291,438,2,7658,7
2543,344,498,1,39622,50
2544,594,395,2,14992,2
2545,93,26,3,43419,19
2546,749,199,2,45401,2
2547,416,277,2,13224,45
2548,841,248,4,37206,2
2549,10,139,2,7617,42
2550,166,78,4,33210,39
2551,536,496,1,140,0
2552,749,450,5,6213,42
2553,832,380,1,38648,4
2554,971,3,3,3987,27
2555,687,217,3,27905,44
2556,332,344,3,11481,50
2557,950,287,3,32054,5
2558,583,134,3,9217,40
2559,971,375,3,47002,47
2560,665,418,5,3050,3
2561,89,262,4,38212,50
2562,1015,347,2,6396,7
2563,734,148,3,13902,26
2564,384,490,4,1432,36
2565,227,180,5,27426,33
2566,89,271,5,5795,38
2567,880,158,3,45879,19
2568,157,141,1,27770,9
2569,510,437,2,26918,42
2570,597,456,2,11945,26
2571,782,325,4,45208,15
2572,41,380,1,32540,42
2573,437,77,3,43373,21
2574,602,48,4,14608,37
2575,276,364,5,36407,27
2576,597,106,1,48869,9
2577,862,77,5,28799,28
2578,221,421,2,31889,32
2579,867,199,5,1678,35
2580,631,390,5,9138,45
2581,128,39,4,27823,23
2582,608,497,4,49973,26
2583,748,81,2,35280,34
2584,887,169,2,22841,19
2585,292,144,2,38828,33
2586,371,338,5,20281,49
2587,994,183,2,3288,10
2588,657,94,1,18341,11
2589,122,110,5,46788,50
2590,720,291,3,24122,7
2591,232,114,2,36168,27
2592,179,264,1,45643,45
2593,897,6,2,10880,18
2594,741,362,5,48510,24
2595,769,353,3,20770,18
2596,56,402,2,12256,24
2597,912,2,5,38940,14
2598,314,404,4,35772,34
2599,561,221,5,39741,47
2600,11,76,2,8026,0
2601,989,418,3,2880,29
2602,603,89,3,35048,46
2603,554,5,5,29806,16
2604,127,23,3,946,21
2605,416,55,1,16590,22
2606,910,76,1,44208,26
2607,447,442,5,13992,24
2608,961,435,4,34976,1
2609,493,33,3,13316,8
2610,995,302,5,2042,13
2611,974,390,4,7900,38
2612,669,147,5,43225,37
2613,830,276,3,10518,36
2614,327,266,5,48700,20
2615,36,429,1,19147,36
2616,18,473,4,17197,42
2617,621,100,5,45042,43
2618,774,438,5,7060,6
2619,155,249,5,37133,15
2620,235,171,4,47371,31
2621,649,336,5,26706,41
2622,237,324,1,32965,41
2623,67,306,5,27676,42
2624,325,174,4,35278,18
2625,197,459,3,39063,45
2626,62,84,3,28551,40
2627,184,316,5,17776,41
2628,775,219,4,27233,6
2629,834,103,3,21726,17
2630,838,302,3,13872,46
2631,544,172,5,13071,32
2632,119,352,2,49144,50
2633,991,310,4,28502,29
2634,555,431,2,38048,36
2635,497,493,3,18720,25
2636,41,288,-5,31245,5
2637,917,353,2,29126,31
2638,975,461,4,40806,48
2639,811,472,4,3310,24
2640,720,208,3,45085,43
2641,208,433,3,40101,48
2642,98,250,3,22711,46
2643,326,162,1,25729,10
2644,258,295,1,44928,28
2645,554,145,4,38846,44
2646,116,342,5,5907,36
2647,202,485,4,5088,25
2648,673,112,-3,12254,16
2649,643,160,1,45226,32
2650,937,34,4,13462,13
2651,255,81,4,38196,33
2652,809,491,1,35542,46
2653,764,18,4,45627,50
2654,943,390,5,47496,10
2655,450,349,2,29785,22
2656,618,233,3,46347,44
2657,352,376,1,11026,35
2658,232,50,3,35739,21
2659,37,194,3,35143,32
2660,665,240,4,16864,39
2661,336,414,2,5889,23
2662,675,383,4,48332,48
2663,987,206,3,34588,46
2664,291,133,5,42220,8
2665,301,264,1,32272,26
2666,701,176,2,573,23
2667,611,473,5,48004,26
2668,781,183,4,46761,48
2669,148,84,5,4397,30
2670,903,488,4,14260,37
2671,86,220,1,22913,12
2672,634,76,4,11053,7
2673,886,290,5,30702,45
2674,253,36,4,42494,12
2675,537,485,5,40818,3
2676,775,343,3,27357,43
2677,918,14,-1,35545,16
2678,512,300,1,48993,48
2679,925,430,5,1513,6
2680,135,441,4,118,3
2681,686,232,5,31790,39
2682,735,247,1,22567,27
2683,946,192,5,4099,17
2684,852,92,5,25959,6
2685,58,56,1,20668,7
2686,623,474,2,26407,25
2687,429,380,5,36752,50
2688,788,36,5,14962,7
2689,509,417,4,38995,29
2690,656,36,2,36187,16
2691,614,452,1,42257,18
2692,325,354,4,1827,47
2693,678,294,4,44186,28
2694,548,309,-5,30983,1
2695,161,157,2,6314,15
2696,581,219,4,47047,14
2697,731,436,5,28632,45
2698,920,166,-2,19767,40
2699,419,486,4,26238,10
2700,457,137,2,47754,29
2701,636,184,4,22617,40
2702,936,45,3,21622,17
2703,905,106,4,14430,30
2704,263,172,5,35504,28
2705,128,377,1,29613,32
2706,375,181,3,9401,18
2707,798,217,3,34710,37
2708,229,260,5,3892,18
2709,912,220,2,42251,25
2710,649,201,1,29686,8
2711,977,251,2,17401,49
2712,20,177,3,35961,10
2713,837,337,5,31930,24
2714,319,144,-5,12310,32
2715,856,488,1,14872,30
2716,189,194,3,44988,0
2717,863,17,3,31746,27
2718,583,185,4,12515,12
2719,503,326,2,18025,47
2720,94,15,4,45834,20
2721,719,473,2,32575,23
2722,974,179,4,12712,5
2723,979,295,4,19387,32
2724,144,436,4,34573,47
2725,36,349,5,4728,25
2726,778,213,2,48118,23
2727,895,291,5,39243,25
2728,66,489,4,22386,1
2729,592,494,5,5090,48
2730,435,362,4,11058,22
2731,478,58,5,5433,35
2732,470,238,1,41157,30
2733,772,175,3,9013,41
2734,140,186,5,22396,11
2735,417,270,4,41129,12
2736,809,101,4,8773,48
2737,679,318,3,42004,49
2738,778,495,5,12936,17
2739,219,82,4,1978,6
2740,454,116,4,39307,46
2741,784,308,3,2064,12
2742,247,18,4,26775,32
2743,857,48,3,29204,23
2744,300,403,2,16311,36
2745,634,305,4,32173,11
2746,590,412,4,43054,5
2747,298,154,4,29541,37
2748,997,251,5,26518,6
2749,854,319,3,23241,35
2750,104,108,2,2308,18
2751,354,55,5,31921,44
2752,799,210,5,14503,4
2753,189,448,1,17389,39
2754,852,43,3,38829,20
2755,605,399,3,48554,7
2756,79,66,4,19216,36
2757,372,211,5,49828,20
2758,387,35,2,10986,13
2759,687,381,4,22011,13
2760,509,214,4,44108,7
2761,133,444,5,42741,31
2762,518,240,3,293,6
2763,689,104,2,44278,22
2764,424,494,-2,30406,24
2765,352,28,2,44679,4
2766,595,380,4,19483,21
2767,592,169,5,14479,39
2768,34,60,-5,10180,33
2769,261,427,5,29370,38
2770,461,20,1,5010,18
2771,53,366,1,900,0
2772,289,214,4,44543,22
2773,671,486,2,14966,46
2774,63,448,1,46169,23
2775,165,476,5,5716,45
2776,337,396,3,48554,42
2777,532,425,1,41161,47
2778,271,151,1,25412,35
2779,365,72,2,15509,49
2780,910,95,1,39211,16
2781,177,39,1,18803,43
2782,121,330,1,29129,3
2783,11,232,2,39165,0
2784,801,255,5,41982,2
2785,233,433,5,31155,46
2786,969,106,5,31111,35
2787,249,59,3,40305,50
2788,576,436,4,19311,0
2789,169,230,1,16736,2
2790,680,185,3,11262,1
2791,540,251,4,7670,17
2792,858,173,3,2172,18
2793,53,476,5,8544,7
2794,80,462,4,26459,47
2795,392,408,2,45099,31
2796,785,213,-5,27141,4
2797,884,450,1,27017,10
2798,1009,201,-2,14463,43
2799,744,168,3,14562,13
2800,308,453,2,42160,34
2801,3,403,3,41444,36
2802,598,87,3,6149,3
2803,566,39,3,4946,46
2804,396,472,2,2718,39
2805,656,235,1,24823,7
2806,608,237,1,41258,22
2807,546,413,5,7422,34
2808,767,248,3,25740,19
2809,460,70,5,26273,11
2810,693,305,1,47132,42
2811,332,232,4,9077,40
2812,846,261,1,32513,33
2813,80,262,4,24687,15
2814,763,60,3,40481,28
2815,285,268,4,18818,22
2816,519,166,1,49499,4
2817,725,466,4,18578,50
2818,516,226,3,9599,33
2819,997,291,5,47030,21
2820,781,224,2,23480,10
2821,502,394,3,12071,13
2822,124,109,5,11725,48
2823,936,434,5,49754,50
2824,180,88,5,41361,13
2825,227,49,2,20520,32
2826,530,460,3,14868,39
2827,956,364,2,5549,15
2828,114,252,3,24764,25
2829,343,127,3,1044,47
2830,605,337,4,34532,35
2831,223,3,5,9785,35
2832,94,41,4,40381,24
2833,120,292,2,36890,39
2834,75,378,1,37969,50
2835,413,381,1,5878,8
2836,256,49,4,16383,36
2837,990,48,1,25151,11
2838,586,165,4,7026,12
2839,571,218,5,5382,19
2840,709,197,5,24022,23
2841,46,117,5,26371,38
2842,243,170,3,27978,25
2843,829,47,2,12595,12
2844,232,208,2,49541,47
2845,734,119,5,15529,6
2846,18,32,5,22441,10
2847,154,84,2,31112,35
2848,615,327,1,48155,45
2849,266,291,2,48371,46
2850,687,6,2,43849,9
2851,183,58,4,33291,20
2852,706,298,5,6046,8
2853,27,14,-4,28608,41
2854,496,215,1,19075,35
2855,406,238,5,5008,19
2856,875,495,1,15405,47
2857,116,92,1,26390,5
2858,276,319,4,35367,3
2859,316,354,5,39422,13
2860,907,53,4,22108,3
2861,842,295,2,39062,8
2862,586,132,3,24264,35
2863,944,278,1,1790,38
2864,733,232,3,36685,14
2865,368,127,2,41735,17
2866,262,135,5,5575,10
2867,612,122,1,8901,20
2868,110,89,2,7635,7
2869,998,470,4,18382,3
2870,843,165,4,4365,50
2871,516,279,3,48486,40
2872,501,408,4,34583,37
2873,359,312,5,40025,36
2874,901,288,1,6707,17
2875,735,98,5,19808,47
2876,63,53,4,37233,48
2877,1006,420,5,24313,16
2878,973,382,3,26858,48
2879,466,456,5,41738,44
2880,801,360,2,5759,47
2881,966,83,5,1179,18
2882,545,67,2,29743,32
2883,956,351,4,3399,44
2884,462,301,1,43084,34
2885,763,468,4,19715,48
2886,996,242,2,20798,20
2887,590,190,1,14214,28
2888,870,149,-3,14937,42
2889,388,41,2,15220,22
2890,552,117,4,32571,0
2891,707,89,-4,46004,46
2892,252,485,1,1832,22
2893,381,317,1,19494,33
2894,412,286,4,20082,48
2895,868,187,4,40741,20
2896,876,135,4,31191,36
2897,845,19,1,15460,19
2898,843,434,2,5490,42
2899,235,156,-3,26595,35
2900,104,297,5,25733,46
2901,19,196,5,34968,21
2902,349,198,5,10294,26
2903,391,413,1,5934,32
2904,301,39,1,33971,25
2905,48,403,1,24771,44
2906,137,135,3,32242,25
2907,208,307,2,11665,10
2908,1019,275,5,4046,26
2909,601,432,2,452,41
2910,71,30,1,6142,31
2911,95,40,4,34071,6
2912,1016,178,-2,15844,8
2913,547,287,5,2987,29
2914,213,54,2,25586,47
2915,369,197,4,930,31
2916,557,338,3,42378,42
2917,386,113,2,7078,18
2918,281,24,1,14726,20
2919,812,283,2,18822,10
2920,606,260,2,32144,49
2921,369,15,4,13511,24
2922,52,403,1,20380,15
2923,884,260,2,33536,4
2924,445,366,5,16828,0
2925,713,189,5,23307,0
2926,176,401,3,47532,47
2927,23,100,4,40091,30
2928,952,443,5,28414,1
2929,308,277,2,3344,27
2930,708,189,1,36324,49
2931,116,152,5,49969,7
2932,297,161,1,37200,49
2933,663,133,4,24346,22
2934,679,278,2,11958,20
2935,417,251,4,30216,25
2936,264,6,4,25207,37
2937,926,379,5,42648,41
2938,833,476,2,4165,42
2939,702,73,-1,22678,13
2940,541,62,3,33258,32
2941,199,71,5,29162,2
2942,599,46,3,26884,48
2943,667,3,5,20242,11
2944,572,99,4,11928,36
2945,859,499,2,46302,41
2946,54,393,3,16704,24
2947,964,60,4,45432,39
2948,419,239,4,2133,50
2949,213,365,1,48262,13
2950,368,421,2,44826,29
2951,334,105,5,26491,30
2952,977,306,3,14204,3
2953,738,301,1,31177,45
2954,92,178,4,29573,43
2955,1012,402,4,15533,38
2956,656,101,5,19157,41
2957,478,417,3,15384,10
2958,909,239,-1,29768,49
2959,53,415,3,38601,29
2960,984,77,5,19524,40
2961,442,264,1,38208,6
2962,306,495,3,32340,41
2963,347,69,1,7255,16
2964,969,412,4,12245,0
2965,10,421,2,32580,36
2966,267,162,5,15284,47
2967,386,192,5,21859,47
2968,486,31,1,44010,17
2969,364,217,3,14062,9
2970,473,18,3,2469,13
2971,318,14,5,27378,23
2972,1007,350,3,31674,40
2973,652,38,2,25675,21
2974,337,65,3,26844,10
2975,530,170,5,44678,8
2976,151,82,2,21478,39
2977,251,254,3,39841,24
2978,321,437,3,1281,0
2979,21,408,3,14155,2
2980,357,278,3,3195,28
2981,312,368,4,39347,42
2982,193,78,5,31468,19
2983,982,214,1,12991,9
2984,473,494,5,8814,48
2985,619,331,4,18751,10
2986,612,134,4,35757,24
2987,700,422,5,22312,40
2988,891,313,2,15196,4
2989,383,265,3,13381,7
2990,317,388,5,37631,12
2991,708,117,2,25957,50
2992,514,387,5,12598,40
2993,819,404,5,21943,42
2994,734,310,5,47232,16
2995,293,35,4,5554,19
2996,946,106,5,47122,0
2997,743,134,2,38088,39
2998,144,193,1,19468,18
2999,954,33,3,2237,13
3000,295,258,3,26363,2
