order_id,customer_id,order_date,status,region_code
976,155,2025-02-19 10:48:42,PLACED,CENTRAL
977,482,2025-09-03 00:10:55,DELIVERED,CENTRAL
978,366,2025-04-13 21:20:09,DELIVERED,CENTRAL
979,71,2025-05-22 08:12:31,SHIPPED,SOUTH
980,198,2025-06-26 16:42:25,PLACED,EAST
981,0,2025-02-04 02:34:05,RETURNED,WEST
982,382,2025-10-27 14:20:30,RETURNED,WEST
983,238,2024-09-01 03:48:34,PLACED,SOUTH
984,394,2024-08-15 21:00:00,DELIVERED,NORTH
985,209,2024-07-19 15:46:01,DELIVERED,EAST
986,273,2025-01-19 09:03:50,CANCELLED,NORTH
987,112,2025-06-29 01:19:42,PLACED,NORTH
988,195,2025-04-07 16:42:55,SHIPPED,CENTRAL
989,451,2025-11-12 05:05:04,DELIVERED,EAST
990,452,2025-03-02 21:06:51,RETURNED,EAST
991,197,2024-11-02 10:15:17,PLACED,SOUTH
992,157,2026-07-05 13:14:58,RETURNED,CENTRAL
993,30,2026-04-22 00:52:26,RETURNED,WEST
994,211,2025-09-26 17:42:27,CANCELLED,WEST
995,47,2026-03-09 04:41:07,SHIPPED,CENTRAL
996,139,2026-05-11 18:06:05,PLACED,NORTH
997,90,2026-06-13 08:48:29,DELIVERED,EAST
998,490,2025-12-24 02:13:10,PLACED,EAST
999,358,2026-03-15 02:38:28,CANCELLED,CENTRAL
1000,302,2026-01-25 19:36:30,PLACED,NORTH
