transaction_id,customer_id,amount,transaction_date,status
TXN0008020,CRM000086,200.61,2023-04-26,completed
TXN0007857,CRM009271,71.83,2022-04-24,refunded
TXN0002187,CRM006948,125.14,2022-06-05,completed
TXN0005272,CRM005099,1952.75,2022-02-17,completed
TXN0007094,CRM003098,234.07,2022-10-16,completed
TXN0005275,CRM010046,537.84,2023-06-04,completed
TXN0003503,CRM005130,638.75,2024-05-16,completed
TXN0002803,CRM005296,491.09,2023-10-28,failed
TXN0007851,CRM006000,337.34,2024-04-07,completed
TXN0000446,CRM000891,2177.45,2023-08-14,completed
TXN0005381,CRM009864,9.17,2023-09-05,completed
TXN0009280,CRM000779,291.42,2022-02-24,completed
TXN0011110,CRM000008,1911.12,2023-04-03,completed
TXN0007129,CRM006052,45.14,2022-02-28,completed
TXN0007458,CRM008315,1949.77,2024-06-24,completed
TXN0005787,CRM006160,713.63,2023-08-14,completed
TXN0010418,CRM006065,408.36,2022-10-14,completed
TXN0004119,CRM001453,258.99,2022-08-18,completed
TXN0007835,CRM009584,125.93,2022-12-25,pending
TXN0001372,GHOST00462,74.08,2023-01-28,completed
TXN0007698,CRM003820,1170.71,2023-07-03,completed
TXN0008571,CRM009785,64.14,2022-09-19,refunded
TXN0009149,CRM006586,353.18,2023-09-04,completed
TXN0001494,CRM002415,432.04,2023-10-02,completed
TXN0006868,GHOST00629,932.33,2022-03-15,completed
TXN0006839,CRM005889,151.12,2024-05-24,completed
TXN0004434,CRM005070,2820.1,2023-05-06,completed
TXN0006189,CRM002991,1108.81,2024-04-14,completed
TXN0006592,CRM009995,328.84,2023-09-29,completed
TXN0009666,CRM004754,1935.87,2024-04-15,refunded
TXN0002641,CRM004611,66.56,2022-06-19,completed
TXN0008769,CRM002102,134.64,2023-04-19,completed
TXN0004401,CRM009683,211.07,2022-01-27,completed
TXN0003770,CRM009780,456.11,2022-02-17,completed
TXN0007552,CRM006000,57.06,2022-01-03,pending
TXN0002517,CRM000804,48.82,2022-08-10,completed
TXN0005061,GHOST00344,1146.75,2024-03-16,completed
TXN0003761,CRM002088,179.13,2024-04-25,completed
TXN0009878,CRM008163,607.07,2023-09-26,completed
TXN0003263,CRM008341,259.02,2022-07-06,completed
TXN0001260,CRM007014,,2023-10-07,completed
TXN0009753,CRM008104,183.63,2024-01-29,completed
TXN0010842,CRM004672,541.25,2024-02-03,completed
TXN0000562,CRM000152,100.69,2023-05-18,completed
TXN0001240,GHOST00863,71.93,2023-05-08,completed
TXN0009896,CRM003469,196.91,2022-12-22,pending
TXN0007964,CRM006895,67.35,2022-03-30,pending
TXN0011128,CRM007305,596.33,2024-05-26,completed
TXN0002710,CRM003032,492.77,2024-05-11,completed
TXN0011845,CRM008360,39.36,2023-02-21,completed
TXN0007612,CRM007083,275.06,2023-02-11,completed
TXN0011790,CRM008762,181.08,2022-02-26,completed
TXN0008701,CRM004025,579.25,2022-06-06,refunded
TXN0010660,CRM000052,243.15,2023-07-16,completed
TXN0000905,CRM009101,732.66,2022-02-16,completed
TXN0010101,CRM006949,229.03,2022-12-15,pending
TXN0000203,CRM007394,397.26,2023-02-24,completed
TXN0011923,CRM008788,542.28,2022-04-10,completed
TXN0003476,CRM000931,242.51,2022-07-25,completed
TXN0004507,CRM004790,17.84,2024-04-15,completed
TXN0008049,CRM002070,142.69,2024-03-12,completed
TXN0008779,CRM006999,177.22,2022-01-18,failed
TXN0003080,CRM002309,70.62,2023-05-27,completed
TXN0007354,CRM000827,446.18,2022-06-16,completed
TXN0002643,CRM002658,146.37,2022-08-06,completed
TXN0005753,CRM008750,107.91,2022-08-11,completed
TXN0010547,CRM005441,256.72,2022-03-19,completed
TXN0011463,CRM006988,284.22,2024-05-15,pending
TXN0011715,CRM007600,104.27,2023-10-26,completed
TXN0004846,CRM004635,422.2,2022-12-21,completed
TXN0004281,CRM003662,237.67,2023-03-26,completed
TXN0005055,CRM002080,1619.73,2024-01-18,completed
TXN0005569,CRM007707,167.48,2023-04-26,completed
TXN0009202,CRM004589,219.02,2022-08-26,completed
TXN0002755,GHOST00089,163.79,2023-07-15,completed
TXN0005947,CRM003836,408.09,2023-08-06,completed
TXN0002579,CRM002407,112.31,2024-06-17,completed
TXN0011287,CRM002554,22.8,2022-02-08,refunded
TXN0001561,CRM006630,173.58,2023-04-09,failed
TXN0004439,CRM008226,273.68,2023-06-21,completed
TXN0007068,GHOST01087,123.95,2023-12-17,pending
TXN0001281,CRM009463,214.25,2023-08-09,completed
TXN0007348,CRM005692,867.31,2023-03-20,refunded
TXN0006962,CRM008196,81.23,2023-03-02,failed
TXN0010777,CRM008213,224.85,2024-05-09,completed
TXN0004238,GHOST00145,1038.7,2022-05-07,completed
TXN0008878,CRM009356,88.0,2024-06-08,completed
TXN0005496,GHOST00588,2658.69,2024-06-04,completed
TXN0008308,CRM006427,77.81,2022-07-07,pending
TXN0006365,CRM007964,36.92,2023-04-22,completed
TXN0000262,CRM010177,54.22,2022-07-04,failed
TXN0005320,CRM002050,816.96,2022-05-17,completed
TXN0004640,CRM004225,109.85,2023-12-25,completed
TXN0006793,GHOST00125,458.8,2023-06-07,pending
TXN0010100,CRM005564,1548.87,2024-01-18,completed
TXN0000783,CRM005405,345.95,2023-05-18,completed
TXN0000675,CRM005571,349.24,2023-01-31,completed
TXN0008916,CRM006474,,2023-10-28,completed
TXN0003496,CRM004556,222.98,2023-12-11,failed
TXN0001470,CRM007062,90.63,2024-01-21,pending
TXN0003128,CRM007719,256.53,2023-10-28,completed
TXN0002908,CRM009719,124.57,2023-09-15,refunded
TXN0008171,CRM008551,252.0,2024-05-13,completed
TXN0000338,CRM004374,200.0,2024-06-29,completed
TXN0000260,GHOST00765,100.48,2023-12-16,completed
TXN0005928,CRM008230,177.85,2022-03-19,completed
TXN0004505,CRM009560,132.72,2024-05-28,completed
TXN0003103,CRM000237,1957.76,2023-10-28,completed
TXN0003113,CRM008510,591.73,2022-07-16,completed
TXN0002709,CRM003719,126.95,2023-03-22,completed
TXN0007206,CRM001661,178.99,2024-04-02,completed
TXN0006576,CRM003710,218.85,2022-11-08,completed
TXN0003102,GHOST01100,82.61,2022-04-23,failed
TXN0003027,CRM000410,435.83,2024-03-04,completed
TXN0003763,CRM002170,35.48,2023-04-05,completed
TXN0008673,CRM004100,447.43,2022-02-08,pending
TXN0011276,GHOST00807,82.07,2022-10-18,completed
TXN0007776,CRM009382,197.58,2023-08-23,completed
TXN0002736,CRM001126,468.68,2022-05-21,completed
TXN0005548,CRM006584,93.72,2022-04-27,completed
TXN0001406,CRM006447,120.41,2022-10-21,completed
TXN0005564,CRM006699,102.53,2023-10-24,failed
TXN0003579,CRM004157,855.54,2023-11-07,completed
TXN0011782,CRM005020,509.93,2023-07-07,pending
TXN0008981,CRM001914,52.32,2022-03-05,completed
TXN0010359,CRM001650,340.85,2024-03-02,completed
TXN0005214,CRM003256,160.11,2022-08-25,completed
TXN0006894,CRM006197,95.29,2022-12-11,completed
TXN0008188,CRM000979,156.66,2022-09-19,pending
TXN0002959,CRM006078,248.01,2024-02-22,completed
TXN0003474,CRM008697,292.68,2022-12-23,completed
TXN0001340,CRM005687,124.86,2022-06-15,completed
TXN0007263,CRM001007,313.65,2022-08-21,completed
TXN0004977,CRM000058,92.46,2024-04-18,failed
TXN0005982,CRM004818,99.82,2024-04-22,completed
TXN0008514,CRM003214,1575.82,2022-01-06,completed
TXN0005266,CRM008233,203.93,2022-04-12,completed
TXN0010723,CRM000024,112.03,2022-07-29,completed
TXN0000971,GHOST00705,555.3,2023-10-26,completed
TXN0003327,CRM008640,3372.54,2023-01-17,refunded
TXN0003349,CRM009710,263.1,2022-10-14,completed
TXN0007972,CRM002985,835.06,2022-09-01,completed
TXN0009070,CRM009778,503.72,2023-05-20,completed
TXN0000183,CRM002717,227.12,2023-12-26,failed
TXN0000449,CRM005571,264.41,2024-05-17,pending
TXN0005128,CRM003387,102.21,2023-12-08,completed
TXN0000318,CRM002258,266.34,2023-06-29,failed
TXN0001617,CRM003541,501.12,2023-03-06,completed
TXN0004080,CRM000036,275.88,2024-06-23,completed
TXN0008222,CRM003523,351.72,2022-04-29,completed
TXN0006503,CRM004715,180.93,2023-12-26,completed
TXN0010731,CRM002439,317.4,2022-08-18,completed
TXN0010136,CRM006916,269.45,2024-06-21,completed
TXN0010015,CRM005990,51.44,2023-08-16,completed
TXN0000616,CRM003635,87.29,2023-05-02,completed
TXN0008028,CRM010184,4.58,2022-01-15,completed
TXN0004759,CRM009453,697.74,2023-05-21,completed
TXN0008710,CRM002171,2623.94,2023-02-01,completed
TXN0010169,CRM008162,2308.02,2024-03-19,completed
TXN0002695,CRM008456,479.23,2022-06-09,completed
TXN0004704,CRM006708,,2024-01-13,completed
TXN0011371,CRM006192,723.64,2023-05-24,completed
TXN0011188,CRM004323,477.38,2022-02-13,completed
TXN0000238,CRM005517,173.85,2023-05-02,failed
TXN0000186,CRM009040,40.75,2022-10-24,completed
TXN0000761,CRM002666,543.08,2023-07-20,completed
TXN0011757,CRM002391,480.76,2023-12-05,completed
TXN0005691,CRM001541,286.65,2022-06-08,pending
TXN0009921,GHOST00573,181.56,2024-01-19,refunded
TXN0011353,CRM008649,159.42,2024-05-24,completed
TXN0011629,CRM006997,281.77,2023-11-17,completed
TXN0007516,CRM003800,25.13,2023-04-29,pending
TXN0011567,CRM005014,27.06,2023-04-24,pending
TXN0001360,GHOST00130,1586.61,2022-05-31,completed
TXN0002057,CRM002400,214.76,2022-11-16,completed
TXN0009467,CRM001389,255.78,2023-12-23,completed
TXN0005375,CRM006520,2447.07,2024-01-19,completed
TXN0006035,CRM006900,74.36,2024-06-22,completed
TXN0000825,CRM002381,176.42,2023-10-09,completed
TXN0009567,CRM009743,118.68,2023-04-26,completed
TXN0008325,CRM008408,612.98,2024-04-11,failed
TXN0004791,CRM006072,100.51,2022-05-20,completed
TXN0000073,CRM000260,1113.88,2024-06-15,completed
TXN0006236,CRM003786,93.96,2022-04-18,completed
TXN0008201,CRM004241,213.79,2024-06-11,refunded
TXN0001737,CRM007704,206.41,2022-10-24,failed
TXN0000388,CRM001242,71.42,2024-04-03,completed
TXN0001520,CRM005250,147.25,2024-05-06,completed
TXN0002675,CRM003351,471.0,2024-05-08,completed
TXN0004300,CRM007496,240.72,2022-04-03,completed
TXN0006179,GHOST00651,28.85,2022-06-08,completed
TXN0004634,CRM005823,1470.16,2023-10-16,refunded
TXN0004354,CRM003319,920.93,2022-11-05,completed
TXN0003180,CRM002454,68.82,2024-04-17,completed
TXN0002800,CRM001772,129.93,2022-11-01,completed
TXN0000492,CRM006612,114.31,2024-03-04,completed
TXN0001369,CRM003011,116.54,2022-03-11,completed
TXN0002350,GHOST00357,379.59,2023-07-28,completed
TXN0003839,CRM007694,170.58,2024-03-25,completed
TXN0011799,CRM001685,25.54,2023-10-21,completed
TXN0000775,CRM009278,70.56,2022-02-26,completed
TXN0005976,CRM004603,498.68,2022-11-16,completed
TXN0007130,GHOST00653,100.81,2023-01-14,completed
TXN0000901,CRM009156,397.24,2023-08-21,completed
TXN0008242,CRM005793,63.14,2022-04-28,failed
TXN0007568,CRM005142,153.87,2022-08-19,completed
TXN0004695,CRM003373,92.15,2023-12-05,completed
TXN0001597,CRM006207,49.4,2022-04-25,completed
TXN0000763,CRM002055,345.91,2022-10-10,failed
TXN0010467,CRM006877,420.49,2023-09-04,completed
TXN0002756,CRM004096,45.75,2023-04-06,refunded
TXN0009396,CRM009815,164.77,2022-02-26,pending
TXN0011951,CRM005356,1624.75,2023-08-12,completed
TXN0007886,CRM000735,179.94,2023-05-05,completed
TXN0003617,CRM002215,365.94,2023-11-17,pending
TXN0005529,CRM006041,140.97,2024-06-03,completed
TXN0002424,CRM002487,82.99,2023-01-05,pending
TXN0010323,CRM000240,146.52,2022-11-13,pending
TXN0009990,CRM006290,433.6,2023-01-19,completed
TXN0000797,CRM010327,3152.64,2024-06-03,pending
TXN0011689,GHOST00524,45.0,2022-02-22,pending
TXN0010775,CRM004318,236.0,2022-01-03,completed
TXN0009685,CRM005482,165.88,2024-03-22,failed
TXN0000662,CRM009730,2218.36,2023-02-24,completed
TXN0006191,CRM003201,343.45,2024-03-07,completed
TXN0007572,CRM010031,31.22,2023-12-21,completed
TXN0011847,CRM001192,145.16,2023-01-01,completed
TXN0007397,CRM005905,544.62,2023-03-09,completed
TXN0004433,CRM005786,228.54,2022-10-17,completed
TXN0000892,CRM005103,25.85,2023-05-30,completed
TXN0007336,CRM006034,254.55,2022-02-21,failed
TXN0011703,CRM004558,464.14,2023-08-02,refunded
TXN0010549,CRM008912,310.87,2022-10-27,completed
TXN0006382,CRM004058,206.53,2024-05-08,completed
TXN0007243,GHOST00551,60.91,2023-10-11,completed
TXN0009686,CRM005641,180.82,2022-10-25,completed
TXN0008070,CRM001171,72.67,2023-10-05,completed
TXN0000992,CRM000599,843.8,2024-03-11,completed
TXN0009086,CRM000897,270.73,2022-08-16,completed
TXN0008100,CRM000369,502.74,2024-03-22,completed
TXN0008830,CRM005195,42.58,2023-01-04,pending
TXN0005431,CRM001330,1797.65,2022-04-22,completed
TXN0003402,CRM008048,238.28,2023-05-31,completed
TXN0002232,CRM007428,204.81,2022-10-30,completed
TXN0000374,CRM009957,612.99,2022-01-30,completed
TXN0003830,CRM010048,886.73,2023-12-31,completed
TXN0002903,CRM007826,154.39,2022-04-17,failed
TXN0003700,CRM010178,1153.78,2023-04-09,completed
TXN0004861,CRM001445,,2024-06-07,completed
TXN0000564,CRM001523,104.17,2022-06-17,completed
TXN0003022,CRM000347,57.81,2022-07-29,completed
TXN0000486,CRM003013,197.98,2024-03-10,pending
TXN0001697,CRM006681,1244.53,2022-04-26,refunded
TXN0009944,CRM001162,108.9,2023-12-30,completed
TXN0003431,CRM009447,146.27,2022-10-30,completed
TXN0005373,CRM007045,217.37,2022-08-18,pending
TXN0001207,GHOST00719,749.68,2023-01-14,completed
TXN0010865,CRM007684,646.01,2022-03-05,completed
TXN0011861,CRM007860,122.91,2023-06-09,completed
TXN0008606,CRM005079,1731.35,2022-08-13,completed
TXN0006644,CRM003204,562.66,2024-06-23,completed
TXN0006692,CRM005084,96.19,2023-08-20,completed
TXN0010786,CRM008705,706.14,2024-01-06,completed
TXN0005482,CRM009585,1399.43,2023-08-30,refunded
TXN0010457,CRM008487,509.87,2022-12-29,pending
TXN0001460,CRM008824,25.57,2023-12-21,completed
TXN0007063,CRM003425,231.63,2023-01-10,completed
TXN0006124,CRM001725,51.97,2022-07-31,failed
TXN0005444,CRM009600,519.31,2023-06-23,completed
TXN0009113,GHOST00228,179.83,2024-06-28,completed
TXN0002768,CRM001429,11.88,2023-04-13,pending
TXN0000840,CRM004807,129.37,2023-10-01,completed
TXN0002194,CRM010440,70.26,2022-07-30,completed
TXN0001857,CRM006461,594.1,2024-01-12,completed
TXN0004709,CRM000659,113.3,2022-04-23,completed
TXN0003211,CRM000580,143.09,2022-07-24,completed
TXN0006476,CRM007025,353.32,2023-02-08,completed
TXN0004399,CRM004839,185.04,2023-06-02,completed
TXN0011318,GHOST01055,388.05,2022-08-30,pending
TXN0005468,CRM001148,418.98,2024-04-04,completed
TXN0007905,CRM004231,97.44,2024-02-03,completed
TXN0010361,CRM001423,452.71,2024-06-03,refunded
TXN0010717,CRM004384,108.04,2024-02-22,completed
TXN0000244,CRM002399,649.18,2022-01-24,completed
TXN0001584,CRM006685,2085.35,2022-07-01,completed
TXN0011520,CRM005363,27.73,2022-12-26,completed
TXN0005842,CRM000853,816.26,2023-12-11,failed
TXN0003506,CRM007091,1338.88,2024-04-22,refunded
TXN0002909,CRM001230,77.31,2022-01-29,completed
TXN0011134,CRM001123,238.08,2022-09-22,completed
TXN0001587,CRM000011,296.1,2022-06-30,completed
TXN0003993,CRM000429,822.99,2022-07-19,pending
TXN0008676,CRM002143,584.45,2024-02-25,completed
TXN0001337,CRM001718,2631.15,2022-08-18,completed
TXN0009674,CRM004266,1188.12,2022-12-05,completed
TXN0011700,CRM000661,46.07,2023-08-27,failed
TXN0001531,CRM005612,448.07,2024-04-15,completed
TXN0002871,CRM004670,121.53,2022-01-22,completed
TXN0007114,CRM009872,911.48,2022-03-08,refunded
TXN0011967,CRM008140,450.95,2024-03-02,completed
TXN0005243,CRM002546,678.75,2022-06-02,completed
TXN0002399,CRM006938,3183.71,2022-05-13,completed
TXN0011815,CRM005059,106.8,2023-02-20,completed
TXN0005516,CRM009518,175.86,2024-06-22,refunded
TXN0006763,CRM007193,520.44,2022-08-12,completed
TXN0005995,CRM007743,118.91,2023-02-01,pending
TXN0003765,CRM006275,356.23,2022-01-19,failed
TXN0000573,GHOST00386,398.22,2022-06-27,completed
TXN0004965,CRM007255,2195.34,2024-06-24,completed
TXN0001198,CRM002644,99.38,2024-04-26,completed
TXN0010109,CRM005542,206.78,2022-01-25,failed
TXN0004850,CRM007752,471.85,2024-05-05,completed
TXN0000408,CRM001920,201.1,2023-08-23,refunded
TXN0009518,CRM004118,42.13,2023-06-28,failed
TXN0009045,CRM000018,224.92,2022-01-27,completed
TXN0010757,CRM009660,397.92,2024-04-28,completed
TXN0006237,CRM006946,244.79,2022-08-05,completed
TXN0007706,CRM005866,559.36,2023-10-04,failed
TXN0006283,CRM000366,211.4,2023-06-11,completed
TXN0000747,CRM007284,748.97,2022-05-22,completed
TXN0000310,CRM003633,613.93,2023-08-16,completed
TXN0010272,CRM002313,1763.25,2024-04-04,completed
TXN0008098,CRM008685,811.17,2023-06-03,completed
TXN0004418,CRM008368,741.96,2023-10-21,pending
TXN0010567,CRM010189,67.2,2022-02-03,completed
TXN0004306,CRM005591,2188.98,2024-05-20,refunded
TXN0006350,CRM005138,17.29,2022-02-22,failed
TXN0005436,CRM010447,1965.8,2022-04-16,completed
TXN0001873,GHOST01115,,2022-09-14,completed
TXN0003231,CRM000959,83.19,2023-04-17,pending
TXN0006020,CRM004296,83.56,2023-02-11,completed
TXN0003297,CRM005073,360.48,2022-03-26,completed
TXN0005098,CRM008152,185.28,2024-02-17,failed
TXN0004716,CRM008823,450.58,2023-09-14,completed
TXN0011074,CRM009897,289.53,2024-01-21,completed
TXN0011708,CRM002376,209.53,2023-09-01,completed
TXN0006674,CRM007205,171.87,2022-09-16,completed
TXN0007133,CRM006318,93.36,2023-05-21,completed
TXN0001187,CRM004701,44.49,2024-05-10,completed
TXN0001249,CRM000544,157.47,2024-03-31,completed
TXN0004632,CRM006732,541.56,2022-05-21,failed
TXN0010046,CRM004586,573.9,2023-12-11,completed
TXN0011871,CRM004893,403.09,2024-03-17,completed
TXN0009615,CRM009850,411.57,2022-07-18,completed
TXN0008510,CRM002248,178.35,2024-04-25,completed
TXN0011556,CRM000042,352.94,2024-03-14,completed
TXN0000686,CRM004941,506.19,2023-02-20,completed
TXN0011020,CRM007621,356.84,2023-12-05,completed
TXN0000663,CRM007423,19.57,2023-12-12,completed
TXN0011305,CRM005596,28.71,2023-12-07,completed
TXN0003876,CRM009659,56.67,2022-09-08,completed
TXN0004396,CRM002112,232.73,2022-06-05,completed
TXN0005511,GHOST01082,320.24,2024-06-21,pending
TXN0000810,CRM005463,333.35,2023-09-01,completed
TXN0002936,CRM004312,696.07,2024-06-13,completed
TXN0003294,CRM002104,505.21,2022-06-16,completed
TXN0005794,CRM010065,504.3,2024-03-16,failed
TXN0004308,CRM009597,95.53,2022-05-28,completed
TXN0011632,CRM005473,19.54,2022-06-08,completed
TXN0009512,GHOST00309,311.13,2024-05-07,completed
TXN0004964,CRM010246,120.8,2023-08-19,completed
TXN0002984,CRM004053,48.16,2022-06-27,failed
TXN0004760,CRM007303,521.5,2024-05-09,completed
TXN0005662,CRM002498,326.89,2022-09-18,completed
TXN0001028,CRM005995,790.66,2024-02-24,completed
TXN0006182,GHOST00541,1564.37,2023-03-12,completed
TXN0008759,CRM005686,159.81,2022-10-06,completed
TXN0009597,CRM001576,198.88,2023-01-02,failed
TXN0008074,CRM003432,674.99,2023-07-05,completed
TXN0000163,CRM001571,1144.77,2023-03-13,completed
TXN0011791,CRM007340,255.38,2022-04-26,completed
TXN0003174,CRM003597,848.57,2023-04-05,completed
TXN0011764,CRM001924,,2022-01-14,completed
TXN0001604,CRM001413,1057.1,2023-02-03,completed
TXN0009375,CRM005591,428.76,2022-05-13,completed
TXN0008965,CRM004077,162.3,2023-10-23,completed
TXN0003905,CRM007641,749.15,2023-09-25,completed
TXN0000510,CRM008017,795.16,2023-01-25,completed
TXN0002391,CRM000854,662.6,2024-04-08,completed
TXN0006246,GHOST00022,1159.88,2023-07-04,completed
TXN0005485,CRM000700,583.63,2022-08-28,completed
TXN0000156,CRM009524,91.28,2022-06-18,completed
TXN0009451,CRM008834,1026.22,2023-08-28,completed
TXN0011143,CRM003918,1314.14,2023-06-04,pending
TXN0009410,GHOST00278,38.17,2023-03-19,completed
TXN0008496,CRM003548,138.27,2023-02-02,pending
TXN0001797,CRM010354,75.56,2023-08-07,pending
TXN0003084,CRM003179,1645.22,2022-04-16,pending
TXN0010845,CRM007722,465.21,2023-01-20,completed
TXN0007295,CRM001980,455.22,2023-02-23,completed
TXN0009707,CRM003694,38.42,2022-01-14,completed
TXN0011011,CRM000561,495.66,2022-04-23,completed
TXN0002962,CRM008066,3979.07,2023-02-20,completed
TXN0003827,CRM008299,164.84,2022-05-23,completed
TXN0010770,CRM009911,5073.41,2024-05-30,completed
TXN0010430,GHOST01064,46.63,2023-10-15,completed
TXN0008709,CRM000001,239.43,2023-02-19,completed
TXN0009139,CRM003778,126.59,2023-11-08,completed
TXN0007463,CRM007466,934.07,2022-12-10,completed
TXN0002343,CRM006435,121.62,2024-01-25,pending
TXN0004963,CRM007718,551.73,2022-03-29,completed
TXN0004839,CRM003817,1046.12,2022-07-23,pending
TXN0004590,CRM004462,421.56,2024-02-07,completed
TXN0000354,CRM002760,128.13,2023-03-12,completed
TXN0006127,CRM009368,641.01,2022-02-01,completed
TXN0004253,CRM010243,2374.01,2022-10-01,completed
TXN0010376,CRM005727,328.3,2023-06-15,completed
TXN0007931,CRM003289,,2023-01-28,completed
TXN0006244,CRM008400,198.51,2022-05-31,completed
TXN0002290,CRM009339,242.6,2022-01-21,completed
TXN0004317,CRM009349,81.42,2022-02-27,completed
TXN0007707,CRM009762,634.08,2023-06-07,completed
TXN0005836,GHOST01006,305.33,2023-11-11,completed
TXN0008505,CRM002489,149.28,2022-08-17,failed
TXN0005232,CRM001965,340.5,2024-04-05,completed
TXN0007167,CRM005111,569.1,2024-01-19,completed
TXN0011076,CRM009006,312.26,2022-12-22,failed
TXN0011175,CRM008848,204.73,2022-08-23,completed
TXN0004869,CRM008878,56.79,2022-08-13,completed
TXN0006606,CRM009011,432.21,2022-10-14,completed
TXN0001516,CRM005828,83.56,2023-06-16,completed
TXN0004727,CRM005342,922.25,2024-02-19,completed
TXN0002301,CRM005271,100.32,2022-11-28,completed
TXN0006783,CRM006635,340.57,2023-05-09,completed
TXN0004017,CRM007921,254.53,2023-05-19,pending
TXN0008382,GHOST00689,4237.92,2023-03-04,completed
TXN0011332,GHOST01174,2576.41,2023-03-28,completed
TXN0007176,CRM009301,194.89,2023-08-25,completed
TXN0010484,GHOST01072,921.53,2023-08-12,completed
TXN0008422,CRM008160,188.28,2023-12-13,completed
TXN0007596,CRM000121,150.21,2023-08-08,completed
TXN0004269,CRM006327,93.94,2022-08-09,completed
TXN0008159,CRM004646,158.62,2024-03-23,failed
TXN0002183,CRM007787,309.22,2022-02-05,completed
TXN0005454,CRM001365,172.76,2024-05-15,pending
TXN0005157,CRM001720,216.49,2022-07-13,completed
TXN0009435,CRM009453,63.98,2023-12-08,refunded
TXN0010749,CRM000852,60.43,2022-09-19,completed
TXN0003251,CRM005906,210.04,2022-07-18,completed
TXN0002702,GHOST01019,142.73,2023-02-04,refunded
TXN0011140,CRM008931,844.5,2022-05-01,completed
TXN0010408,CRM005368,304.32,2024-04-13,completed
TXN0008076,CRM002044,42.63,2023-10-22,completed
TXN0010972,CRM002802,1121.7,2022-10-02,completed
TXN0001239,CRM010341,460.0,2024-05-03,completed
TXN0008225,CRM001311,46.15,2023-01-21,completed
TXN0000637,CRM004771,463.2,2023-12-12,completed
TXN0001986,CRM009874,1066.63,2023-05-14,failed
TXN0003203,CRM007270,25.93,2023-07-25,completed
TXN0002714,CRM010463,370.08,2022-11-16,completed
TXN0011892,CRM004888,3037.54,2022-10-13,refunded
TXN0002634,CRM003627,2283.79,2022-12-01,pending
TXN0005990,CRM008266,106.57,2022-02-04,failed
TXN0002802,CRM006782,44.72,2023-04-25,completed
TXN0007216,CRM004800,81.5,2023-07-25,failed
TXN0009715,CRM002088,95.25,2024-03-10,failed
TXN0002189,CRM007773,79.06,2023-07-04,completed
TXN0006287,CRM004713,450.0,2024-03-03,completed
TXN0010084,CRM001521,211.9,2022-08-11,completed
TXN0006777,CRM004765,71.88,2023-09-10,refunded
TXN0007261,CRM005949,87.51,2024-03-19,failed
TXN0000830,CRM002925,88.97,2022-05-31,completed
TXN0004829,CRM002491,31.53,2023-05-12,completed
TXN0005621,CRM003875,375.3,2023-01-04,completed
TXN0006417,CRM009143,289.67,2022-04-10,failed
TXN0003229,CRM009354,1050.79,2024-04-10,completed
TXN0004404,CRM005006,900.56,2023-09-16,completed
TXN0009243,GHOST01118,59.3,2022-04-08,refunded
TXN0008170,CRM008992,84.9,2024-04-07,completed
TXN0007023,CRM008150,75.44,2022-04-20,completed
TXN0000565,CRM004964,38.12,2022-11-19,pending
TXN0000028,CRM005326,4202.2,2024-05-10,completed
TXN0007265,CRM000231,62.86,2022-06-15,completed
TXN0004032,GHOST00417,228.93,2022-08-09,completed
TXN0004615,CRM007679,265.64,2023-12-15,completed
TXN0008470,CRM003538,244.18,2023-01-05,failed
TXN0007255,GHOST00194,1418.94,2023-03-11,completed
TXN0001258,CRM002772,20.26,2023-08-15,completed
TXN0011990,CRM009210,384.4,2022-11-28,completed
TXN0002620,CRM009269,74.91,2022-03-15,completed
TXN0011583,GHOST01027,60.44,2023-12-30,failed
TXN0000451,CRM010434,540.96,2022-03-21,pending
TXN0006401,CRM009268,163.78,2024-03-11,completed
TXN0010349,CRM000275,531.41,2022-03-17,completed
TXN0007192,CRM009701,30.28,2023-05-02,completed
TXN0001921,CRM003113,102.94,2023-06-08,failed
TXN0002773,CRM008874,496.67,2022-08-14,completed
TXN0008554,CRM000042,1378.2,2022-03-31,completed
TXN0006802,CRM006398,482.53,2023-05-19,pending
TXN0002552,CRM000899,48.56,2023-11-07,completed
TXN0007049,GHOST00107,29.18,2024-06-28,completed
TXN0010312,GHOST00586,427.05,2023-11-23,completed
TXN0002780,CRM003260,599.85,2022-09-09,completed
TXN0008626,CRM002592,235.27,2022-09-11,failed
TXN0000336,CRM005033,95.51,2022-12-15,completed
TXN0005287,CRM008450,59.11,2023-08-23,completed
TXN0002570,CRM006219,1203.3,2023-12-16,completed
TXN0001036,CRM003995,24.51,2023-08-30,completed
TXN0007674,CRM004199,370.1,2024-05-21,completed
TXN0006591,CRM008346,24.6,2024-06-30,completed
TXN0004128,CRM009294,1709.34,2022-08-12,completed
TXN0010935,CRM000077,337.29,2024-02-26,completed
TXN0000551,CRM005980,13.52,2023-01-16,completed
TXN0007737,CRM000991,271.69,2023-07-18,completed
TXN0004076,CRM007746,182.42,2022-01-15,completed
TXN0000605,CRM006823,206.98,2023-10-25,completed
TXN0010079,CRM001649,128.21,2022-03-31,completed
TXN0008526,CRM002930,681.77,2023-10-08,completed
TXN0009096,CRM003344,112.27,2023-12-04,failed
TXN0006291,CRM002179,268.88,2023-02-01,completed
TXN0008180,CRM000620,219.39,2022-06-04,completed
TXN0000506,CRM005758,232.97,2022-11-06,completed
TXN0005666,CRM001025,3109.31,2023-04-04,failed
